timestamp,request_rate,php_cpu_cores,php_memory_bytes,replicas,p95_latency_seconds
2026-09-09 09:32:03.305999994+00:00,0.0222222222222222,0.0018270171003356,43339776.0,1.0,0.00975
2026-09-09 09:32:05.936000109+00:00,0.0222222222222222,0.0018270171003356,43339776.0,1.0,0.00975
2026-09-09 09:32:18.305999994+00:00,0.0222222222222222,0.0017754074498298,43335680.0,1.0,0.00975
2026-09-09 09:32:20.936000109+00:00,1.0444444444444445,0.0167569731452823,43335680.0,1.0,0.0473295454545454
2026-09-09 09:32:33.305999994+00:00,1.0444444444444445,0.019185412037871,43335680.0,1.0,0.0473295454545454
2026-09-09 09:32:35.936000109+00:00,1.1333333333333333,0.019185412037871,43335680.0,1.0,0.0472282608695652
2026-09-09 09:32:48.305999994+00:00,1.1333333333333333,0.0190521618953602,43352064.0,1.0,0.0472282608695652
2026-09-09 09:32:50.936000109+00:00,1.1333333333333333,0.0190521618953602,43352064.0,1.0,0.0472282608695652
2026-09-09 09:33:03.305999994+00:00,1.1333333333333333,0.0200718719456379,43352064.0,1.0,0.0472282608695652
2026-09-09 09:33:05.936000109+00:00,0.1111111111111111,0.0166846082186104,43094016.0,1.0,0.04375
2026-09-09 09:33:18.305999994+00:00,0.1111111111111111,0.0029921160379822,43094016.0,1.0,0.04375
2026-09-09 09:33:20.936000109+00:00,1.9555555555555555,0.0017225333785929,43094016.0,1.0,0.0445
2026-09-09 09:33:33.305999994+00:00,1.9555555555555555,0.0511041549465563,43081728.0,1.0,0.0445
2026-09-09 09:33:35.936000109+00:00,4.622222222222222,0.0511041549465563,43081728.0,1.0,0.0459374999999999
2026-09-09 09:33:48.305999994+00:00,4.622222222222222,0.1142782895641414,43298816.0,1.0,0.0459374999999999
2026-09-09 09:33:50.936000109+00:00,7.288888888888888,0.1142782895641414,43298816.0,1.0,0.0458602150537634
2026-09-09 09:34:03.305999994+00:00,7.288888888888888,0.1181701280003155,47378432.0,1.0,0.0458602150537634
2026-09-09 09:34:05.936000109+00:00,7.999999999999999,0.1255734099101853,47378432.0,1.0,0.0486538461538461
2026-09-09 09:34:18.305999994+00:00,7.999999999999999,0.185638206744356,78450688.0,1.0,0.0486538461538461
2026-09-09 09:34:20.936000109+00:00,7.999999999999999,0.1918938370009906,78450688.0,1.0,0.0490384615384615
2026-09-09 09:34:33.305999994+00:00,7.999999999999999,0.166647662170807,82632704.0,2.0,0.0490384615384615
2026-09-09 09:34:35.936000109+00:00,7.999999999999999,0.1719191639926184,82632704.0,2.0,0.0488636363636363
2026-09-09 09:34:48.305999994+00:00,7.999999999999999,0.1575721695057755,82792448.0,2.0,0.0488636363636363
2026-09-09 09:34:50.936000109+00:00,7.999999999999999,0.1628979135768052,82792448.0,2.0,0.0461165048543689
2026-09-09 09:35:03.305999994+00:00,7.999999999999999,0.1238055497419001,82755584.0,2.0,0.0461165048543689
2026-09-09 09:35:05.936000109+00:00,7.955555555555555,0.1238055497419001,82755584.0,2.0,0.0477970297029703
2026-09-09 09:35:18.305999994+00:00,7.955555555555555,0.1197151779941362,82952192.0,2.0,0.0477970297029703
2026-09-09 09:35:20.936000109+00:00,7.955555555555555,0.1348305603024819,82952192.0,2.0,0.047984693877551
2026-09-09 09:35:33.305999994+00:00,7.955555555555555,0.1325736683835844,81833984.0,2.0,0.047984693877551
2026-09-09 09:35:35.936000109+00:00,7.933333333333333,0.1325736683835844,81833984.0,2.0,0.1022499999999997
2026-09-09 09:35:48.305999994+00:00,7.933333333333333,0.1311313178866664,82276352.0,2.0,0.1022499999999997
2026-09-09 09:35:50.936000109+00:00,7.977777777777777,0.1113550461989867,82276352.0,2.0,0.0805
2026-09-09 09:36:03.305999994+00:00,7.977777777777777,0.1051120739572123,82608128.0,2.0,0.0805
2026-09-09 09:36:05.936000109+00:00,7.977777777777777,0.1284667020781446,82255872.0,2.0,0.0968333333333333
2026-09-09 09:36:18.305999994+00:00,7.977777777777777,0.1245679406072909,82255872.0,2.0,0.0968333333333333
2026-09-09 09:36:20.936000109+00:00,6.0666666666666655,0.1282168320871771,82251776.0,2.0,0.0489423076923076
2026-09-09 09:36:35.936000109+00:00,3.3999999999999995,0.0476568528371897,82239488.0,2.0,0.0697727272727272
2026-09-09 09:36:50.936000109+00:00,0.7333333333333333,0.0421617259167097,82239488.0,2.0,0.0441071428571428
2026-09-09 09:37:05.936000109+00:00,0.0,0.0024314275384718,82239488.0,2.0,
2026-09-09 09:37:20.936000109+00:00,0.0,0.0033844985067201,82464768.0,2.0,
2026-09-09 09:37:35.936000109+00:00,0.0,0.0032448445905686,82489344.0,2.0,
2026-09-09 09:37:50.936000109+00:00,0.0,0.0033928098011991,82477056.0,2.0,
2026-09-09 09:38:05.936000109+00:00,0.6666666666666666,0.0042031549697207,82489344.0,2.0,0.08125
2026-09-09 09:38:20.936000109+00:00,1.7333333333333332,0.0246500477074095,82452480.0,2.0,0.05125
2026-09-09 09:38:35.936000109+00:00,2.733333333333333,0.0209456923000093,42463232.0,2.0,0.0499074074074073
2026-09-09 09:38:50.936000109+00:00,3.0666666666666664,0.0391853901445191,42471424.0,2.0,0.0463257575757575
2026-09-09 09:39:05.936000109+00:00,3.711111111111111,0.0333971113794879,42729472.0,1.0,0.0870000000000001
2026-09-09 09:39:20.936000109+00:00,6.822222222222221,0.0804603644045417,42684416.0,1.0,0.0485304054054054
2026-09-09 09:39:35.936000109+00:00,11.755555555555556,0.1508750507648578,49975296.0,1.0,0.0467266949152542
2026-09-09 09:39:50.936000109+00:00,16.044444444444444,0.2587743782756643,81694720.0,1.0,0.0461096256684492
2026-09-09 09:40:05.936000109+00:00,17.911111111111108,0.3502098533845188,113397760.0,3.0,0.0832812499999995
2026-09-09 09:40:20.936000109+00:00,17.999999999999996,0.4014675562299626,116555776.0,3.0,0.0847222222222217
2026-09-09 09:40:35.936000109+00:00,17.977777777777774,0.3656885152913735,118824960.0,3.0,0.0927941176470582
2026-09-09 09:40:50.936000109+00:00,17.999999999999996,0.3556920423423312,151277568.0,3.0,0.0478012589928057
2026-09-09 09:41:05.936000109+00:00,17.977777777777774,0.3464035200430799,151523328.0,4.0,0.0664130434782606
2026-09-09 09:41:20.936000109+00:00,18.02222222222222,0.3506808244730921,151826432.0,4.0,0.071465517241379
2026-09-09 09:41:35.936000109+00:00,18.02222222222222,0.2926226450821292,151871488.0,4.0,0.0756617647058821
2026-09-09 09:41:50.936000109+00:00,17.999999999999996,0.3184918628512131,151773184.0,4.0,0.0489545454545454
2026-09-09 09:42:05.936000109+00:00,17.977777777777774,0.308241032433874,152035328.0,4.0,0.0928225806451609
2026-09-09 09:42:20.936000109+00:00,17.999999999999996,0.3518347703095159,151617536.0,4.0,0.1026785714285701
2026-09-09 09:42:35.936000109+00:00,17.31111111111111,0.3512331509304147,151797760.0,4.0,0.1058333333333333
2026-09-09 09:42:50.936000109+00:00,14.199999999999998,0.266575494585272,151162880.0,4.0,0.049906862745098
2026-09-09 09:43:05.936000109+00:00,9.244444444444444,0.2291810270780246,152080384.0,4.0,0.0464423076923076
2026-09-09 09:43:20.936000109+00:00,4.955555555555555,0.119211188613434,151740416.0,4.0,0.0461874999999999
2026-09-09 09:43:35.936000109+00:00,3.0666666666666664,0.0716289838218423,151818240.0,4.0,0.0471511627906976
2026-09-09 09:43:50.936000109+00:00,3.0,0.0594990248021752,159162368.0,4.0,0.0494318181818181
2026-09-09 09:44:05.936000109+00:00,2.244444444444444,0.0496376714945093,159641600.0,4.0,0.0594999999999998
2026-09-09 09:44:20.936000109+00:00,1.2444444444444442,0.0389104112212969,159891456.0,4.0,0.0819999999999999
